nodetype,vcpu,ecu,ram,day,subtime,ttime,apptype,externalfile,threading,loadinmem,parallel,filesize
2.1,1,1,2,5,13,102,2,1,1,1,0,3
2.1,1,1,2,5,14,101,2,1,1,1,0,3
2.1,1,1,2,5,14,100,2,1,1,1,0,3
2.1,1,1,2,5,14,100,2,1,1,1,0,3
2.1,1,1,2,5,14,102,2,1,1,1,0,3
2.1,1,1,2,5,14,102,2,1,1,1,0,3
2.1,1,1,2,5,15,101,2,1,1,1,0,3
2.1,1,1,2,5,15,101,2,1,1,1,0,3
2.1,1,1,2,5,15,103,2,1,1,1,0,3
2.1,1,1,2,5,15,103,2,1,1,1,0,3
2.1,1,1,2,5,15,101,2,1,1,1,0,3
2.1,1,1,2,5,15,102,2,1,1,1,0,3
2.1,1,1,2,5,16,100,2,1,1,1,0,3
2.1,1,1,2,5,16,101,2,1,1,1,0,3
2.1,1,1,2,5,16,100,2,1,1,1,0,3
2.1,1,1,2,5,16,103,2,1,1,1,0,3
2.1,1,1,2,5,16,100,2,1,1,1,0,3
2.1,1,1,2,5,17,101,2,1,1,1,0,3
2.1,1,1,2,5,17,101,2,1,1,1,0,3
2.1,1,1,2,5,17,100,2,1,1,1,0,3
2.1,1,1,2,5,17,102,2,1,1,1,0,3
2.1,1,1,2,5,17,100,2,1,1,1,0,3
2.1,1,1,2,5,18,98,2,1,1,1,0,3
2.1,1,1,2,5,18,99,2,1,1,1,0,3
2.1,1,1,2,5,18,99,2,1,1,1,0,3
2.1,1,1,2,5,18,101,2,1,1,1,0,3
2.1,1,1,2,5,18,99,2,1,1,1,0,3
2.1,1,1,2,5,19,99,2,1,1,1,0,3
2.1,1,1,2,5,19,99,2,1,1,1,0,3
2.1,1,1,2,5,19,98,2,1,1,1,0,3
2.1,1,1,2,5,19,98,2,1,1,1,0,3
2.1,1,1,2,5,19,99,2,1,1,1,0,3
2.1,1,1,2,5,20,98,2,1,1,1,0,3
2.1,1,1,2,5,20,98,2,1,1,1,0,3
2.1,1,1,2,5,20,99,2,1,1,1,0,3
2.1,1,1,2,5,20,98,2,1,1,1,0,3
2.1,1,1,2,5,20,97,2,1,1,1,0,3
2.1,1,1,2,5,21,99,2,1,1,1,0,3
2.1,1,1,2,5,21,99,2,1,1,1,0,3
2.1,1,1,2,5,21,98,2,1,1,1,0,3
2.1,1,1,2,5,21,99,2,1,1,1,0,3
2.1,1,1,2,5,21,99,2,1,1,1,0,3
2.1,1,1,2,5,22,98,2,1,1,1,0,3
2.1,1,1,2,5,22,98,2,1,1,1,0,3
2.1,1,1,2,5,22,98,2,1,1,1,0,3
2.1,1,1,2,5,22,101,2,1,1,1,0,3
2.1,1,1,2,5,22,97,2,1,1,1,0,3
2.1,1,1,2,5,23,100,2,1,1,1,0,3
2.1,1,1,2,5,23,98,2,1,1,1,0,3
2.1,1,1,2,5,23,99,2,1,1,1,0,3
2.1,1,1,2,5,23,97,2,1,1,1,0,3
2.1,1,1,2,5,23,97,2,1,1,1,0,3
2.1,1,1,2,5,23,100,2,1,1,1,0,3
2.1,1,1,2,6,0,97,2,1,1,1,0,3
2.1,1,1,2,6,0,97,2,1,1,1,0,3
2.1,1,1,2,6,0,97,2,1,1,1,0,3
2.1,1,1,2,6,0,99,2,1,1,1,0,3
2.1,1,1,2,6,0,97,2,1,1,1,0,3
2.1,1,1,2,6,1,99,2,1,1,1,0,3
2.1,1,1,2,6,1,99,2,1,1,1,0,3
2.1,1,1,2,6,1,96,2,1,1,1,0,3
2.1,1,1,2,6,1,98,2,1,1,1,0,3
2.1,1,1,2,6,1,97,2,1,1,1,0,3
2.1,1,1,2,6,2,97,2,1,1,1,0,3
2.1,1,1,2,6,2,97,2,1,1,1,0,3
2.1,1,1,2,6,2,96,2,1,1,1,0,3
2.1,1,1,2,6,2,96,2,1,1,1,0,3
2.1,1,1,2,6,2,98,2,1,1,1,0,3
2.1,1,1,2,6,3,96,2,1,1,1,0,3
2.1,1,1,2,6,3,98,2,1,1,1,0,3
2.1,1,1,2,6,3,98,2,1,1,1,0,3
2.1,1,1,2,6,3,97,2,1,1,1,0,3
2.1,1,1,2,6,3,97,2,1,1,1,0,3
2.1,1,1,2,6,4,97,2,1,1,1,0,3
2.1,1,1,2,6,4,98,2,1,1,1,0,3
2.1,1,1,2,6,4,97,2,1,1,1,0,3
2.1,1,1,2,6,4,97,2,1,1,1,0,3
2.1,1,1,2,6,4,97,2,1,1,1,0,3
2.1,1,1,2,6,5,96,2,1,1,1,0,3
2.1,1,1,2,6,5,97,2,1,1,1,0,3
2.1,1,1,2,6,5,97,2,1,1,1,0,3
2.1,1,1,2,6,5,96,2,1,1,1,0,3
2.1,1,1,2,6,5,97,2,1,1,1,0,3
2.1,1,1,2,6,6,96,2,1,1,1,0,3
2.1,1,1,2,6,6,96,2,1,1,1,0,3
2.1,1,1,2,6,6,96,2,1,1,1,0,3
2.1,1,1,2,6,6,97,2,1,1,1,0,3
2.1,1,1,2,6,6,97,2,1,1,1,0,3
2.1,1,1,2,6,7,98,2,1,1,1,0,3
2.1,1,1,2,6,7,96,2,1,1,1,0,3
2.1,1,1,2,6,7,97,2,1,1,1,0,3
2.1,1,1,2,6,7,98,2,1,1,1,0,3
2.1,1,1,2,6,7,97,2,1,1,1,0,3
2.1,1,1,2,6,7,96,2,1,1,1,0,3
2.1,1,1,2,6,8,98,2,1,1,1,0,3
2.1,1,1,2,6,8,97,2,1,1,1,0,3
2.1,1,1,2,6,8,96,2,1,1,1,0,3
2.1,1,1,2,6,8,97,2,1,1,1,0,3
2.1,1,1,2,6,8,96,2,1,1,1,0,3
2.1,1,1,2,6,9,96,2,1,1,1,0,3
2.1,1,1,2,6,9,97,2,1,1,1,0,3
2.1,1,1,2,6,9,97,2,1,1,1,0,3
2.1,1,1,2,6,9,99,2,1,1,1,0,3
2.1,1,1,2,6,9,97,2,1,1,1,0,3
2.1,1,1,2,6,10,97,2,1,1,1,0,3
2.1,1,1,2,6,10,97,2,1,1,1,0,3
2.1,1,1,2,6,10,98,2,1,1,1,0,3
2.1,1,1,2,6,10,97,2,1,1,1,0,3
2.1,1,1,2,6,10,97,2,1,1,1,0,3
2.1,1,1,2,6,11,97,2,1,1,1,0,3
2.1,1,1,2,6,11,98,2,1,1,1,0,3
2.1,1,1,2,6,11,99,2,1,1,1,0,3
2.1,1,1,2,6,11,96,2,1,1,1,0,3
2.1,1,1,2,6,11,97,2,1,1,1,0,3
2.1,1,1,2,6,12,99,2,1,1,1,0,3
2.1,1,1,2,6,12,96,2,1,1,1,0,3
2.1,1,1,2,6,12,97,2,1,1,1,0,3
2.1,1,1,2,6,12,97,2,1,1,1,0,3
2.1,1,1,2,6,12,96,2,1,1,1,0,3
2.1,1,1,2,6,13,100,2,1,1,1,0,3
2.1,1,1,2,6,13,97,2,1,1,1,0,3
2.1,1,1,2,6,13,97,2,1,1,1,0,3
2.1,1,1,2,6,13,99,2,1,1,1,0,3
2.1,1,1,2,6,13,97,2,1,1,1,0,3
2.1,1,1,2,6,14,99,2,1,1,1,0,3
2.1,1,1,2,6,14,97,2,1,1,1,0,3
2.1,1,1,2,6,14,99,2,1,1,1,0,3
2.1,1,1,2,6,14,97,2,1,1,1,0,3
2.1,1,1,2,6,14,96,2,1,1,1,0,3
2.1,1,1,2,6,14,97,2,1,1,1,0,3
2.1,1,1,2,6,15,97,2,1,1,1,0,3
2.1,1,1,2,6,15,97,2,1,1,1,0,3
2.1,1,1,2,6,15,97,2,1,1,1,0,3
2.1,1,1,2,6,15,96,2,1,1,1,0,3
2.1,1,1,2,6,15,96,2,1,1,1,0,3
2.1,1,1,2,6,16,97,2,1,1,1,0,3
2.1,1,1,2,6,16,96,2,1,1,1,0,3
2.1,1,1,2,6,16,96,2,1,1,1,0,3
2.1,1,1,2,6,16,97,2,1,1,1,0,3
2.1,1,1,2,6,16,96,2,1,1,1,0,3
2.1,1,1,2,6,17,98,2,1,1,1,0,3
2.1,1,1,2,6,17,97,2,1,1,1,0,3
2.1,1,1,2,6,17,96,2,1,1,1,0,3
2.1,1,1,2,6,17,96,2,1,1,1,0,3
2.1,1,1,2,6,17,97,2,1,1,1,0,3
2.1,1,1,2,6,18,97,2,1,1,1,0,3
2.1,1,1,2,6,18,98,2,1,1,1,0,3
2.1,1,1,2,6,18,97,2,1,1,1,0,3
2.1,1,1,2,6,18,96,2,1,1,1,0,3
2.1,1,1,2,6,18,96,2,1,1,1,0,3
2.1,1,1,2,6,19,97,2,1,1,1,0,3
2.1,1,1,2,6,19,98,2,1,1,1,0,3
2.1,1,1,2,6,19,97,2,1,1,1,0,3
2.1,1,1,2,6,19,96,2,1,1,1,0,3
2.1,1,1,2,6,19,96,2,1,1,1,0,3
2.1,1,1,2,6,20,97,2,1,1,1,0,3
2.1,1,1,2,6,20,98,2,1,1,1,0,3
2.1,1,1,2,6,20,95,2,1,1,1,0,3
2.1,1,1,2,6,20,96,2,1,1,1,0,3
2.1,1,1,2,6,20,96,2,1,1,1,0,3
2.1,1,1,2,6,21,97,2,1,1,1,0,3
2.1,1,1,2,6,21,96,2,1,1,1,0,3
2.1,1,1,2,6,21,97,2,1,1,1,0,3
2.1,1,1,2,6,21,96,2,1,1,1,0,3
2.1,1,1,2,6,21,98,2,1,1,1,0,3
2.1,1,1,2,6,21,95,2,1,1,1,0,3
2.1,1,1,2,6,22,96,2,1,1,1,0,3
2.1,1,1,2,6,22,95,2,1,1,1,0,3
2.1,1,1,2,6,22,98,2,1,1,1,0,3
2.1,1,1,2,6,22,96,2,1,1,1,0,3
2.1,1,1,2,6,22,98,2,1,1,1,0,3
2.1,1,1,2,6,23,96,2,1,1,1,0,3
2.1,1,1,2,6,23,96,2,1,1,1,0,3
2.1,1,1,2,6,23,95,2,1,1,1,0,3
2.1,1,1,2,6,23,96,2,1,1,1,0,3
2.1,1,1,2,6,23,96,2,1,1,1,0,3
2.1,1,1,2,7,0,97,2,1,1,1,0,3
2.1,1,1,2,7,0,95,2,1,1,1,0,3
2.1,1,1,2,7,0,96,2,1,1,1,0,3
2.1,1,1,2,7,0,96,2,1,1,1,0,3
2.1,1,1,2,7,0,96,2,1,1,1,0,3
2.1,1,1,2,7,1,95,2,1,1,1,0,3
2.1,1,1,2,7,1,95,2,1,1,1,0,3
2.1,1,1,2,7,1,96,2,1,1,1,0,3
2.1,1,1,2,7,1,96,2,1,1,1,0,3
2.1,1,1,2,7,1,96,2,1,1,1,0,3
2.1,1,1,2,7,2,95,2,1,1,1,0,3
2.1,1,1,2,7,2,98,2,1,1,1,0,3
2.1,1,1,2,7,2,97,2,1,1,1,0,3
2.1,1,1,2,7,2,95,2,1,1,1,0,3
2.1,1,1,2,7,2,95,2,1,1,1,0,3
2.1,1,1,2,7,3,95,2,1,1,1,0,3
2.1,1,1,2,7,3,97,2,1,1,1,0,3
2.1,1,1,2,7,3,96,2,1,1,1,0,3
2.1,1,1,2,7,3,95,2,1,1,1,0,3
2.1,1,1,2,7,3,96,2,1,1,1,0,3
2.1,1,1,2,7,4,95,2,1,1,1,0,3
2.1,1,1,2,7,4,96,2,1,1,1,0,3
2.1,1,1,2,7,4,97,2,1,1,1,0,3
2.1,1,1,2,7,4,96,2,1,1,1,0,3
2.1,1,1,2,7,4,96,2,1,1,1,0,3
2.1,1,1,2,7,4,95,2,1,1,1,0,3
2.1,1,1,2,7,5,95,2,1,1,1,0,3
2.1,1,1,2,7,5,97,2,1,1,1,0,3
2.1,1,1,2,7,5,98,2,1,1,1,0,3
2.1,1,1,2,7,5,95,2,1,1,1,0,3
2.1,1,1,2,7,5,95,2,1,1,1,0,3
2.1,1,1,2,7,6,98,2,1,1,1,0,3
2.1,1,1,2,7,6,96,2,1,1,1,0,3
2.1,1,1,2,7,6,96,2,1,1,1,0,3
2.1,1,1,2,7,6,97,2,1,1,1,0,3
2.1,1,1,2,7,6,96,2,1,1,1,0,3
2.1,1,1,2,7,7,96,2,1,1,1,0,3
2.1,1,1,2,7,7,96,2,1,1,1,0,3
2.1,1,1,2,7,7,96,2,1,1,1,0,3
2.1,1,1,2,7,7,95,2,1,1,1,0,3
2.1,1,1,2,7,7,96,2,1,1,1,0,3
2.1,1,1,2,7,8,96,2,1,1,1,0,3
2.1,1,1,2,7,8,98,2,1,1,1,0,3
2.1,1,1,2,7,8,95,2,1,1,1,0,3
2.1,1,1,2,7,8,96,2,1,1,1,0,3
2.1,1,1,2,7,8,96,2,1,1,1,0,3
2.1,1,1,2,7,9,96,2,1,1,1,0,3
2.1,1,1,2,7,9,95,2,1,1,1,0,3
2.1,1,1,2,7,9,96,2,1,1,1,0,3
2.1,1,1,2,7,9,96,2,1,1,1,0,3
2.1,1,1,2,7,9,96,2,1,1,1,0,3
2.1,1,1,2,7,10,96,2,1,1,1,0,3
2.1,1,1,2,7,10,96,2,1,1,1,0,3
2.1,1,1,2,7,10,95,2,1,1,1,0,3
2.1,1,1,2,7,10,95,2,1,1,1,0,3
2.1,1,1,2,7,10,96,2,1,1,1,0,3
2.1,1,1,2,7,11,96,2,1,1,1,0,3
2.1,1,1,2,7,11,98,2,1,1,1,0,3
2.1,1,1,2,7,11,96,2,1,1,1,0,3
2.1,1,1,2,7,11,95,2,1,1,1,0,3
2.1,1,1,2,7,11,97,2,1,1,1,0,3
2.1,1,1,2,7,11,96,2,1,1,1,0,3
2.1,1,1,2,7,12,95,2,1,1,1,0,3
2.1,1,1,2,7,12,95,2,1,1,1,0,3
2.1,1,1,2,7,12,95,2,1,1,1,0,3
2.1,1,1,2,7,12,96,2,1,1,1,0,3
2.1,1,1,2,7,12,95,2,1,1,1,0,3
2.1,1,1,2,7,13,95,2,1,1,1,0,3
2.1,1,1,2,7,13,95,2,1,1,1,0,3
2.1,1,1,2,7,13,95,2,1,1,1,0,3
2.1,1,1,2,7,13,95,2,1,1,1,0,3
2.1,1,1,2,7,13,95,2,1,1,1,0,3
2.1,1,1,2,7,14,96,2,1,1,1,0,3
2.1,1,1,2,7,14,95,2,1,1,1,0,3
2.1,1,1,2,7,14,95,2,1,1,1,0,3
2.1,1,1,2,7,14,98,2,1,1,1,0,3
2.1,1,1,2,7,14,96,2,1,1,1,0,3
2.1,1,1,2,7,15,96,2,1,1,1,0,3
2.1,1,1,2,7,15,94,2,1,1,1,0,3
2.1,1,1,2,7,15,95,2,1,1,1,0,3
2.1,1,1,2,7,15,95,2,1,1,1,0,3
2.1,1,1,2,7,15,95,2,1,1,1,0,3
2.1,1,1,2,7,16,95,2,1,1,1,0,3
2.1,1,1,2,7,16,95,2,1,1,1,0,3
2.1,1,1,2,7,16,97,2,1,1,1,0,3
2.1,1,1,2,7,16,95,2,1,1,1,0,3
2.1,1,1,2,7,16,96,2,1,1,1,0,3
2.1,1,1,2,7,17,95,2,1,1,1,0,3
2.1,1,1,2,7,17,95,2,1,1,1,0,3
2.1,1,1,2,7,17,96,2,1,1,1,0,3
2.1,1,1,2,7,17,95,2,1,1,1,0,3
2.1,1,1,2,7,17,95,2,1,1,1,0,3
2.1,1,1,2,7,17,96,2,1,1,1,0,3
2.1,1,1,2,7,18,95,2,1,1,1,0,3
2.1,1,1,2,7,18,96,2,1,1,1,0,3
2.1,1,1,2,7,18,97,2,1,1,1,0,3
2.1,1,1,2,7,18,96,2,1,1,1,0,3
2.1,1,1,2,7,18,94,2,1,1,1,0,3
2.1,1,1,2,7,19,95,2,1,1,1,0,3
2.1,1,1,2,7,19,95,2,1,1,1,0,3
2.1,1,1,2,7,19,95,2,1,1,1,0,3
2.1,1,1,2,7,19,96,2,1,1,1,0,3
2.1,1,1,2,7,19,95,2,1,1,1,0,3
2.1,1,1,2,7,20,96,2,1,1,1,0,3
2.1,1,1,2,7,20,95,2,1,1,1,0,3
2.1,1,1,2,7,20,98,2,1,1,1,0,3
2.1,1,1,2,7,20,96,2,1,1,1,0,3
2.1,1,1,2,7,20,96,2,1,1,1,0,3
2.1,1,1,2,7,21,96,2,1,1,1,0,3
2.1,1,1,2,7,21,96,2,1,1,1,0,3
2.1,1,1,2,7,21,95,2,1,1,1,0,3
2.1,1,1,2,7,21,95,2,1,1,1,0,3
2.1,1,1,2,7,21,98,2,1,1,1,0,3
2.1,1,1,2,7,22,97,2,1,1,1,0,3
2.1,1,1,2,7,22,95,2,1,1,1,0,3
2.1,1,1,2,7,22,95,2,1,1,1,0,3
2.1,1,1,2,7,22,95,2,1,1,1,0,3
2.1,1,1,2,7,22,95,2,1,1,1,0,3
2.1,1,1,2,7,23,97,2,1,1,1,0,3
2.1,1,1,2,7,23,96,2,1,1,1,0,3
2.1,1,1,2,7,23,95,2,1,1,1,0,3
2.1,1,1,2,7,23,95,2,1,1,1,0,3
2.1,1,1,2,7,23,95,2,1,1,1,0,3
2.1,1,1,2,1,0,98,2,1,1,1,0,3
2.1,1,1,2,1,0,96,2,1,1,1,0,3
2.1,1,1,2,1,0,95,2,1,1,1,0,3
2.1,1,1,2,1,0,96,2,1,1,1,0,3
2.1,1,1,2,1,0,95,2,1,1,1,0,3
2.1,1,1,2,1,0,94,2,1,1,1,0,3
2.1,1,1,2,1,1,95,2,1,1,1,0,3
2.1,1,1,2,1,1,95,2,1,1,1,0,3
2.1,1,1,2,1,1,97,2,1,1,1,0,3
2.1,1,1,2,1,1,97,2,1,1,1,0,3
2.1,1,1,2,1,1,95,2,1,1,1,0,3
2.1,1,1,2,1,2,94,2,1,1,1,0,3
2.1,1,1,2,1,2,97,2,1,1,1,0,3
2.1,1,1,2,1,2,94,2,1,1,1,0,3
2.1,1,1,2,1,2,94,2,1,1,1,0,3
2.1,1,1,2,1,2,94,2,1,1,1,0,3
2.1,1,1,2,1,3,95,2,1,1,1,0,3
2.1,1,1,2,1,3,94,2,1,1,1,0,3
2.1,1,1,2,1,3,96,2,1,1,1,0,3
2.1,1,1,2,1,3,93,2,1,1,1,0,3
2.1,1,1,2,1,3,97,2,1,1,1,0,3
2.1,1,1,2,1,4,97,2,1,1,1,0,3
2.1,1,1,2,1,4,97,2,1,1,1,0,3
2.1,1,1,2,1,4,98,2,1,1,1,0,3
2.1,1,1,2,1,4,96,2,1,1,1,0,3
2.1,1,1,2,1,4,96,2,1,1,1,0,3
2.1,1,1,2,1,5,96,2,1,1,1,0,3
2.1,1,1,2,1,5,98,2,1,1,1,0,3
2.1,1,1,2,1,5,95,2,1,1,1,0,3
2.1,1,1,2,1,5,96,2,1,1,1,0,3
2.1,1,1,2,1,5,96,2,1,1,1,0,3
2.1,1,1,2,1,6,95,2,1,1,1,0,3
2.1,1,1,2,1,6,96,2,1,1,1,0,3
2.1,1,1,2,1,6,96,2,1,1,1,0,3
2.1,1,1,2,1,6,97,2,1,1,1,0,3
2.1,1,1,2,1,6,96,2,1,1,1,0,3
2.1,1,1,2,1,7,96,2,1,1,1,0,3
2.1,1,1,2,1,7,96,2,1,1,1,0,3
2.1,1,1,2,1,7,97,2,1,1,1,0,3
2.1,1,1,2,1,7,95,2,1,1,1,0,3
2.1,1,1,2,1,7,99,2,1,1,1,0,3
2.1,1,1,2,1,7,96,2,1,1,1,0,3
2.1,1,1,2,1,8,96,2,1,1,1,0,3
2.1,1,1,2,1,8,98,2,1,1,1,0,3
2.1,1,1,2,1,8,98,2,1,1,1,0,3
2.1,1,1,2,1,8,98,2,1,1,1,0,3
2.1,1,1,2,1,8,100,2,1,1,1,0,3
2.1,1,1,2,1,9,98,2,1,1,1,0,3
2.1,1,1,2,1,9,100,2,1,1,1,0,3
2.1,1,1,2,1,9,99,2,1,1,1,0,3
2.1,1,1,2,1,9,100,2,1,1,1,0,3
2.1,1,1,2,1,9,101,2,1,1,1,0,3
2.1,1,1,2,1,10,100,2,1,1,1,0,3
2.1,1,1,2,1,10,100,2,1,1,1,0,3
2.1,1,1,2,1,10,100,2,1,1,1,0,3
2.1,1,1,2,1,10,100,2,1,1,1,0,3
2.1,1,1,2,1,10,99,2,1,1,1,0,3
2.1,1,1,2,1,11,100,2,1,1,1,0,3
2.1,1,1,2,1,11,101,2,1,1,1,0,3
2.1,1,1,2,1,11,100,2,1,1,1,0,3
2.1,1,1,2,1,11,102,2,1,1,1,0,3
2.1,1,1,2,1,11,100,2,1,1,1,0,3
2.1,1,1,2,1,12,100,2,1,1,1,0,3
2.1,1,1,2,1,12,100,2,1,1,1,0,3
2.1,1,1,2,1,12,102,2,1,1,1,0,3
2.1,1,1,2,1,12,99,2,1,1,1,0,3
2.1,1,1,2,1,12,101,2,1,1,1,0,3
2.1,1,1,2,1,13,101,2,1,1,1,0,3
2.1,1,1,2,1,13,102,2,1,1,1,0,3
2.1,1,1,2,1,13,102,2,1,1,1,0,3
2.1,1,1,2,1,13,101,2,1,1,1,0,3
2.1,1,1,2,1,13,100,2,1,1,1,0,3
2.1,1,1,2,1,14,101,2,1,1,1,0,3
2.1,1,1,2,1,14,100,2,1,1,1,0,3
2.1,1,1,2,1,14,101,2,1,1,1,0,3
2.1,1,1,2,1,14,101,2,1,1,1,0,3
2.1,1,1,2,1,14,103,2,1,1,1,0,3
2.1,1,1,2,1,15,100,2,1,1,1,0,3
2.1,1,1,2,1,15,101,2,1,1,1,0,3
2.1,1,1,2,1,15,100,2,1,1,1,0,3
2.1,1,1,2,1,15,100,2,1,1,1,0,3
2.1,1,1,2,1,15,101,2,1,1,1,0,3
2.1,1,1,2,1,16,102,2,1,1,1,0,3
2.2,2,3.5,4,1,12,80,2,1,1,1,0,3
2.2,2,3.5,4,1,12,79,2,1,1,1,0,3
2.2,2,3.5,4,1,12,70,2,1,1,1,0,3
2.2,2,3.5,4,1,12,71,2,1,1,1,0,3
2.2,2,3.5,4,1,13,79,2,1,1,1,0,3
2.2,2,3.5,4,1,13,108,2,1,1,1,0,3
2.2,2,3.5,4,1,13,85,2,1,1,1,0,3
2.2,2,3.5,4,1,13,80,2,1,1,1,0,3
2.2,2,3.5,4,1,13,84,2,1,1,1,0,3
2.2,2,3.5,4,1,14,111,2,1,1,1,0,3
2.2,2,3.5,4,1,14,71,2,1,1,1,0,3
2.2,2,3.5,4,1,14,79,2,1,1,1,0,3
2.2,2,3.5,4,1,14,106,2,1,1,1,0,3
2.2,2,3.5,4,1,14,84,2,1,1,1,0,3
2.2,2,3.5,4,1,15,109,2,1,1,1,0,3
2.2,2,3.5,4,1,15,81,2,1,1,1,0,3
2.2,2,3.5,4,1,15,84,2,1,1,1,0,3
2.2,2,3.5,4,1,15,100,2,1,1,1,0,3
2.2,2,3.5,4,1,15,110,2,1,1,1,0,3
2.2,2,3.5,4,1,16,80,2,1,1,1,0,3
2.2,2,3.5,4,1,16,80,2,1,1,1,0,3
2.2,2,3.5,4,1,16,69,2,1,1,1,0,3
2.2,2,3.5,4,1,16,81,2,1,1,1,0,3
2.2,2,3.5,4,1,16,71,2,1,1,1,0,3
2.2,2,3.5,4,1,16,71,2,1,1,1,0,3
2.2,2,3.5,4,1,17,71,2,1,1,1,0,3
2.2,2,3.5,4,1,17,109,2,1,1,1,0,3
2.2,2,3.5,4,1,17,103,2,1,1,1,0,3
2.2,2,3.5,4,1,17,70,2,1,1,1,0,3
2.2,2,3.5,4,1,17,109,2,1,1,1,0,3
2.2,2,3.5,4,1,18,79,2,1,1,1,0,3
2.2,2,3.5,4,1,18,83,2,1,1,1,0,3
2.2,2,3.5,4,1,18,109,2,1,1,1,0,3
2.2,2,3.5,4,1,18,79,2,1,1,1,0,3
2.2,2,3.5,4,1,18,79,2,1,1,1,0,3
2.2,2,3.5,4,1,19,108,2,1,1,1,0,3
2.2,2,3.5,4,1,19,80,2,1,1,1,0,3
2.2,2,3.5,4,1,19,78,2,1,1,1,0,3
2.2,2,3.5,4,1,19,98,2,1,1,1,0,3
2.2,2,3.5,4,1,19,106,2,1,1,1,0,3
2.2,2,3.5,4,1,20,70,2,1,1,1,0,3
2.2,2,3.5,4,1,20,137,2,1,1,1,0,3
2.2,2,3.5,4,1,20,107,2,1,1,1,0,3
2.2,2,3.5,4,1,20,75,2,1,1,1,0,3
2.2,2,3.5,4,1,20,79,2,1,1,1,0,3
2.2,2,3.5,4,1,21,105,2,1,1,1,0,3
2.2,2,3.5,4,1,21,80,2,1,1,1,0,3
2.2,2,3.5,4,1,21,79,2,1,1,1,0,3
2.2,2,3.5,4,1,21,80,2,1,1,1,0,3
2.2,2,3.5,4,1,21,79,2,1,1,1,0,3
2.2,2,3.5,4,1,21,78,2,1,1,1,0,3
2.2,2,3.5,4,1,22,109,2,1,1,1,0,3
2.2,2,3.5,4,1,22,111,2,1,1,1,0,3
2.2,2,3.5,4,1,22,72,2,1,1,1,0,3
2.2,2,3.5,4,1,22,79,2,1,1,1,0,3
2.2,2,3.5,4,1,22,83,2,1,1,1,0,3
2.2,2,3.5,4,1,23,76,2,1,1,1,0,3
2.2,2,3.5,4,1,23,99,2,1,1,1,0,3
2.2,2,3.5,4,1,23,111,2,1,1,1,0,3
2.2,2,3.5,4,1,23,70,2,1,1,1,0,3
2.2,2,3.5,4,1,23,79,2,1,1,1,0,3
2.2,2,3.5,4,2,0,97,2,1,1,1,0,3
2.2,2,3.5,4,2,0,74,2,1,1,1,0,3
2.2,2,3.5,4,2,0,79,2,1,1,1,0,3
2.2,2,3.5,4,2,0,109,2,1,1,1,0,3
2.2,2,3.5,4,2,0,78,2,1,1,1,0,3
2.2,2,3.5,4,2,1,78,2,1,1,1,0,3
2.2,2,3.5,4,2,1,78,2,1,1,1,0,3
2.2,2,3.5,4,2,1,84,2,1,1,1,0,3
2.2,2,3.5,4,2,1,109,2,1,1,1,0,3
2.2,2,3.5,4,2,1,78,2,1,1,1,0,3
2.2,2,3.5,4,2,2,76,2,1,1,1,0,3
2.2,2,3.5,4,2,2,104,2,1,1,1,0,3
2.2,2,3.5,4,2,2,77,2,1,1,1,0,3
2.2,2,3.5,4,2,2,79,2,1,1,1,0,3
2.2,2,3.5,4,2,2,78,2,1,1,1,0,3
2.2,2,3.5,4,2,2,70,2,1,1,1,0,3
2.2,2,3.5,4,2,3,79,2,1,1,1,0,3
2.2,2,3.5,4,2,3,82,2,1,1,1,0,3
2.2,2,3.5,4,2,3,79,2,1,1,1,0,3
2.2,2,3.5,4,2,3,108,2,1,1,1,0,3
2.2,2,3.5,4,2,3,109,2,1,1,1,0,3
2.2,2,3.5,4,2,4,70,2,1,1,1,0,3
2.2,2,3.5,4,2,4,78,2,1,1,1,0,3
2.2,2,3.5,4,2,4,70,2,1,1,1,0,3
2.2,2,3.5,4,2,4,112,2,1,1,1,0,3
2.2,2,3.5,4,2,4,84,2,1,1,1,0,3
2.2,2,3.5,4,2,5,78,2,1,1,1,0,3
2.2,2,3.5,4,2,5,92,2,1,1,1,0,3
2.2,2,3.5,4,2,5,83,2,1,1,1,0,3
2.2,2,3.5,4,2,5,84,2,1,1,1,0,3
2.2,2,3.5,4,2,5,84,2,1,1,1,0,3
2.2,2,3.5,4,2,6,110,2,1,1,1,0,3
2.2,2,3.5,4,2,6,71,2,1,1,1,0,3
2.2,2,3.5,4,2,6,76,2,1,1,1,0,3
2.2,2,3.5,4,2,6,79,2,1,1,1,0,3
2.2,2,3.5,4,2,6,80,2,1,1,1,0,3
2.2,2,3.5,4,2,6,109,2,1,1,1,0,3
2.2,2,3.5,4,2,7,96,2,1,1,1,0,3
2.2,2,3.5,4,2,7,79,2,1,1,1,0,3
2.2,2,3.5,4,2,7,84,2,1,1,1,0,3
2.2,2,3.5,4,2,7,109,2,1,1,1,0,3
2.2,2,3.5,4,2,7,79,2,1,1,1,0,3
2.2,2,3.5,4,2,8,70,2,1,1,1,0,3
2.2,2,3.5,4,2,8,79,2,1,1,1,0,3
2.2,2,3.5,4,2,8,80,2,1,1,1,0,3
2.2,2,3.5,4,2,8,84,2,1,1,1,0,3
2.2,2,3.5,4,2,8,79,2,1,1,1,0,3
